text,intent
Get me the Ads review count,count_reviews_by_category
Can you count Premium Features complaints?,count_reviews_by_category
Can you count Updates complaints?,count_reviews_by_category
Get me the General Topics review count,count_reviews_by_category
Number of Premium Features comments?,count_reviews_by_category
What's the count of Ads reviews?,count_reviews_by_category
Count all User Feedbacks reviews,count_reviews_by_category
Number of Premium Features comments?,count_reviews_by_category
Can you count Premium Features complaints?,count_reviews_by_category
Can you count General Topics complaints?,count_reviews_by_category
Can you count General Topics complaints?,count_reviews_by_category
Number of Premium Features comments?,count_reviews_by_category
Get me the Ads review count,count_reviews_by_category
I need the number of Premium Features reviews,count_reviews_by_category
I need the number of Premium Features reviews,count_reviews_by_category
Get me the Ads review count,count_reviews_by_category
Get me the Updates review count,count_reviews_by_category
Get me the General Topics review count,count_reviews_by_category
Number of Premium Features comments?,count_reviews_by_category
Count all Updates reviews,count_reviews_by_category
I need the number of Ads reviews,count_reviews_by_category
Count all User Feedbacks reviews,count_reviews_by_category
How many User Feedbacks reviews do we have?,count_reviews_by_category
Number of Ads comments?,count_reviews_by_category
I need the number of Premium Features reviews,count_reviews_by_category
Total User Feedbacks feedbacks?,count_reviews_by_category
How many Ads reviews do we have?,count_reviews_by_category
Total Updates feedbacks?,count_reviews_by_category
Number of User Feedbacks comments?,count_reviews_by_category
How many Premium Features reviews do we have?,count_reviews_by_category
What's the count of Premium Features reviews?,count_reviews_by_category
What's the count of User Feedbacks reviews?,count_reviews_by_category
Number of General Topics comments?,count_reviews_by_category
Number of Crashes and Bugs comments?,count_reviews_by_category
Get me the Crashes and Bugs review count,count_reviews_by_category
What's the count of Ads reviews?,count_reviews_by_category
Number of Premium Features comments?,count_reviews_by_category
Get me the Updates review count,count_reviews_by_category
How many Premium Features reviews do we have?,count_reviews_by_category
Can you count User Feedbacks complaints?,count_reviews_by_category
Number of General Topics comments?,count_reviews_by_category
Number of Premium Features comments?,count_reviews_by_category
Get me the Premium Features review count,count_reviews_by_category
How many Premium Features reviews do we have?,count_reviews_by_category
Total Premium Features feedbacks?,count_reviews_by_category
Count all General Topics reviews,count_reviews_by_category
How many User Feedbacks reviews do we have?,count_reviews_by_category
Number of User Feedbacks comments?,count_reviews_by_category
Count all Ads reviews,count_reviews_by_category
What's the count of Premium Features reviews?,count_reviews_by_category
Count all Crashes and Bugs reviews,count_reviews_by_category
Can you count Ads complaints?,count_reviews_by_category
I need the number of Updates reviews,count_reviews_by_category
Get me the User Feedbacks review count,count_reviews_by_category
I need the number of User Feedbacks reviews,count_reviews_by_category
Can you count Ads complaints?,count_reviews_by_category
Can you count Premium Features complaints?,count_reviews_by_category
Get me the Premium Features review count,count_reviews_by_category
Count all User Feedbacks reviews,count_reviews_by_category
Number of Ads comments?,count_reviews_by_category
Get me the User Feedbacks review count,count_reviews_by_category
Get me the User Feedbacks review count,count_reviews_by_category
What's the count of Premium Features reviews?,count_reviews_by_category
I need the number of Updates reviews,count_reviews_by_category
I need the number of Premium Features reviews,count_reviews_by_category
Get me the Premium Features review count,count_reviews_by_category
What's the count of Ads reviews?,count_reviews_by_category
Total Premium Features feedbacks?,count_reviews_by_category
Number of User Feedbacks comments?,count_reviews_by_category
Get me the General Topics review count,count_reviews_by_category
Can you count Ads complaints?,count_reviews_by_category
I need the number of Premium Features reviews,count_reviews_by_category
Can you count User Feedbacks complaints?,count_reviews_by_category
Total Premium Features feedbacks?,count_reviews_by_category
Total Crashes and Bugs feedbacks?,count_reviews_by_category
Number of Updates comments?,count_reviews_by_category
Total Ads feedbacks?,count_reviews_by_category
Count all Crashes and Bugs reviews,count_reviews_by_category
Number of General Topics comments?,count_reviews_by_category
Total Premium Features feedbacks?,count_reviews_by_category
Count all Crashes and Bugs reviews,count_reviews_by_category
Total Ads feedbacks?,count_reviews_by_category
Total Premium Features feedbacks?,count_reviews_by_category
How many Crashes and Bugs reviews do we have?,count_reviews_by_category
Number of Premium Features comments?,count_reviews_by_category
What's the count of Premium Features reviews?,count_reviews_by_category
How many General Topics reviews do we have?,count_reviews_by_category
Count all Premium Features reviews,count_reviews_by_category
Can you count User Feedbacks complaints?,count_reviews_by_category
I need the number of Ads reviews,count_reviews_by_category
Number of Ads comments?,count_reviews_by_category
Can you count Updates complaints?,count_reviews_by_category
Can you count Ads complaints?,count_reviews_by_category
Number of Ads comments?,count_reviews_by_category
I need the number of Updates reviews,count_reviews_by_category
Can you count Ads complaints?,count_reviews_by_category
Total General Topics feedbacks?,count_reviews_by_category
Can you count Premium Features complaints?,count_reviews_by_category
Number of Updates comments?,count_reviews_by_category
Number of User Feedbacks comments?,count_reviews_by_category
Can you count Ads complaints?,count_reviews_by_category
Get me the Premium Features review count,count_reviews_by_category
I need the number of Crashes and Bugs reviews,count_reviews_by_category
Number of User Feedbacks comments?,count_reviews_by_category
Total General Topics feedbacks?,count_reviews_by_category
What's the count of Updates reviews?,count_reviews_by_category
Total User Feedbacks feedbacks?,count_reviews_by_category
What's the count of Updates reviews?,count_reviews_by_category
Total Ads feedbacks?,count_reviews_by_category
Can you count Ads complaints?,count_reviews_by_category
Can you count Updates complaints?,count_reviews_by_category
I need the number of General Topics reviews,count_reviews_by_category
How many Crashes and Bugs reviews do we have?,count_reviews_by_category
Can you count Ads complaints?,count_reviews_by_category
Total User Feedbacks feedbacks?,count_reviews_by_category
I need the number of Crashes and Bugs reviews,count_reviews_by_category
I need the number of Premium Features reviews,count_reviews_by_category
What's the count of Premium Features reviews?,count_reviews_by_category
Number of General Topics comments?,count_reviews_by_category
Number of User Feedbacks comments?,count_reviews_by_category
Total Premium Features feedbacks?,count_reviews_by_category
Count all General Topics reviews,count_reviews_by_category
I need the number of Crashes and Bugs reviews,count_reviews_by_category
